epoch,train_loss,train_acc,val_loss,val_acc
1,1.440704545036691,0.45766233766233766,1.16347808104295,0.5703703703703704
2,1.2070217220509638,0.5272727272727272,1.0909750048930829,0.6024691358024692
3,1.1004381130953305,0.5672727272727273,1.0107809351040766,0.6172839506172839
4,1.0368949956581242,0.5890909090909091,0.9515196795646961,0.6345679012345679
5,1.0226601577195964,0.6015584415584415,0.9200069904327393,0.6666666666666666
6,0.9752583425553119,0.6088311688311688,0.9118521075982314,0.6419753086419753
7,0.9554417895489051,0.6197402597402597,0.8983112940421472,0.6641975308641975
8,0.9316076694941912,0.6384415584415585,0.8642387092113495,0.6691358024691358
9,0.9024092291222244,0.6374025974025974,0.8363498632724469,0.6814814814814815
10,0.8870213833011564,0.6581818181818182,0.8472840338945389,0.6617283950617284
11,0.857538134348197,0.655064935064935,0.818125802737016,0.6839506172839506
12,0.8567700591243681,0.6493506493506493,0.8143704533576965,0.6864197530864198
13,0.8995008473513556,0.6436363636363637,0.7983248715217297,0.6962962962962963
14,0.8467523484933571,0.6867532467532468,0.8005968125966879,0.6888888888888889
15,0.8348131805169777,0.6742857142857143,0.7857287801229037,0.7012345679012346
16,0.8165215273372463,0.6696103896103897,0.7837353738454672,0.6888888888888889
17,0.793377583144141,0.6768831168831169,0.7544386959992923,0.7037037037037037
18,0.8142161750402607,0.6867532467532468,0.7635068056675104,0.7111111111111111
19,0.8038990380334072,0.6893506493506494,0.7303443379127063,0.7283950617283951
20,0.7659953397805573,0.6903896103896104,0.728166326880455,0.7234567901234568
21,0.7667665784476233,0.7033766233766233,0.715908313026795,0.7086419753086419
22,0.7608440669833637,0.707012987012987,0.7392512101393479,0.7012345679012346
23,0.7281964294245986,0.72,0.7271314561367035,0.7234567901234568
24,0.7563016380442947,0.72,0.7503099395678594,0.6888888888888889
25,0.7289210919473992,0.7090909090909091,0.7238698315161926,0.7407407407407407
26,0.7063256648720287,0.7267532467532467,0.6896052979505979,0.7308641975308642
27,0.6847711742901411,0.7402597402597403,0.6718012908330331,0.7530864197530864
28,0.6538306797137026,0.7516883116883117,0.6731251363570874,0.7382716049382716
29,0.6502952008950905,0.7480519480519481,0.6651166608700385,0.7432098765432099
30,0.6673252729118847,0.7542857142857143,0.6551103305358154,0.7530864197530864
31,0.6665162111892075,0.7464935064935065,0.6437010914087296,0.7481481481481481
32,0.6690510491855809,0.7584415584415585,0.6529239255648392,0.7283950617283951
33,0.6744066462165019,0.7568831168831169,0.6780824730029473,0.7333333333333333
34,0.6498402532983999,0.7574025974025974,0.6498402769748981,0.7604938271604939
35,0.6421659706068821,0.7496103896103896,0.64559317781375,0.7506172839506173
36,0.6021888060647933,0.772987012987013,0.6551636961790231,0.7506172839506173
37,0.6216647781309534,0.7714285714285715,0.6387126411382968,0.7728395061728395
38,0.6489694128271009,0.7480519480519481,0.6275946176969088,0.7679012345679013
39,0.5977201603475164,0.7719480519480519,0.6355397563714248,0.7580246913580246
40,0.5874346724299134,0.772987012987013,0.6295140718038266,0.7530864197530864
41,0.5938902722030389,0.772987012987013,0.6403617755724833,0.7432098765432099
42,0.6108752791998816,0.7579220779220779,0.6299844212256945,0.7679012345679013
43,0.5752453613476675,0.7797402597402597,0.6229301622280707,0.7654320987654321
44,0.5824261840249672,0.7797402597402597,0.6188519803377298,0.7604938271604939
45,0.5880952155003782,0.7688311688311689,0.6282880076995263,0.762962962962963
46,0.5894644646370997,0.7823376623376623,0.6188251559550946,0.7604938271604939
47,0.5798465707263009,0.7714285714285715,0.619393636400883,0.762962962962963
48,0.6017105906713204,0.7698701298701298,0.6211525499820709,0.7654320987654321
49,0.5721987754595085,0.7833766233766234,0.6144693677241986,0.7580246913580246
50,0.5622932691065992,0.7787012987012987,0.6193524094728323,0.762962962962963
51,0.5902475323833403,0.7709090909090909,0.6200262915629607,0.7555555555555555
52,0.5765567260687469,0.7776623376623376,0.612502090059794,0.762962962962963
53,0.5501452948226303,0.7864935064935065,0.62054926271622,0.7654320987654321
54,0.5747509588960742,0.7911688311688312,0.6121511459350586,0.7604938271604939
55,0.55814984343091,0.7948051948051948,0.6263858400858365,0.7703703703703704
56,0.5815578528115006,0.7968831168831169,0.6116991054553252,0.7679012345679013
57,0.5705374161728093,0.7854545454545454,0.6159394578291819,0.7679012345679013
58,0.5667675025150424,0.7885714285714286,0.6183413794407477,0.7604938271604939
59,0.5738519058852899,0.7745454545454545,0.612126336647914,0.762962962962963
60,0.5423105593587532,0.7963636363636364,0.6244989392849115,0.7580246913580246
61,0.559215321404035,0.788051948051948,0.6194073087894,0.7654320987654321
62,0.5346871751253722,0.7953246753246753,0.6104724246722001,0.762962962962963
63,0.5575378805887504,0.787012987012987,0.6196423470973969,0.7555555555555555
64,0.5594254282654308,0.787012987012987,0.617201872743093,0.7703703703703704
65,0.5878794154182809,0.7745454545454545,0.6130115779546591,0.7580246913580246
66,0.5486400542689152,0.7896103896103897,0.6133828426782901,0.7679012345679013
67,0.5599380115993687,0.8025974025974026,0.6102913675399927,0.7703703703703704
68,0.5741448934938087,0.7922077922077922,0.6079759712402637,0.7604938271604939
69,0.5646176621562145,0.7771428571428571,0.6077896104409144,0.7679012345679013
70,0.5666104095881103,0.788051948051948,0.6169884078777753,0.7728395061728395
71,0.549356255374971,0.7854545454545454,0.6162926233731784,0.762962962962963
72,0.5383624165761666,0.7911688311688312,0.6101678311824799,0.7654320987654321
