epoch,train_loss,train_acc,val_loss,val_acc
1,1.4051208965113906,0.46025974025974026,1.109845438828835,0.5728395061728395
2,1.0133524585942753,0.6223376623376623,0.8714459676008958,0.6567901234567901
3,0.8288760918085692,0.6784415584415584,0.8233297409919592,0.6839506172839506
4,0.7322293480888742,0.7194805194805195,0.6611341146322397,0.7506172839506173
5,0.6623410167264157,0.7480519480519481,0.7376367644621775,0.7333333333333333
6,0.6272046077446859,0.7449350649350649,0.6037539770969977,0.762962962962963
7,0.5774934580091571,0.7781818181818182,0.5753503671059241,0.7901234567901234
8,0.496831233872742,0.811948051948052,0.541359578187649,0.7802469135802469
9,0.4963376482979196,0.8077922077922078,0.5402802355014361,0.8
10,0.44353746122024096,0.8306493506493506,0.5249493809846731,0.817283950617284
11,0.43707262712423917,0.8405194805194806,0.524450995028019,0.8320987654320988
12,0.4229503982379788,0.8462337662337662,0.5075931652234151,0.7975308641975308
13,0.44435503077311594,0.8374025974025974,0.48271450514976794,0.8246913580246914
14,0.3899245679867072,0.8607792207792208,0.4878056805867415,0.8197530864197531
15,0.38926132438612765,0.8477922077922078,0.47692226274655414,0.837037037037037
16,0.38273838602128574,0.8618181818181818,0.44866906106472015,0.8197530864197531
17,0.33535754289783415,0.8737662337662337,0.39470775310809797,0.8592592592592593
18,0.34291178647611964,0.8722077922077922,0.5001524208256831,0.8246913580246914
19,0.3242950637321003,0.8784415584415585,0.4429714232683182,0.8419753086419753
20,0.34927114209190746,0.8763636363636363,0.45616163084140193,0.8123456790123457
21,0.30500824676185356,0.8893506493506493,0.4322273794275064,0.837037037037037
22,0.2488100705821006,0.9142857142857143,0.40094418795062947,0.8493827160493828
23,0.22937332105929734,0.922077922077922,0.42541864915536,0.837037037037037
24,0.22800388333738827,0.9324675324675324,0.41698307314744365,0.8518518518518519
25,0.2270498976080877,0.9179220779220779,0.3914714358173884,0.8493827160493828
26,0.2222547253868619,0.9283116883116883,0.4267912409626521,0.8320987654320988
27,0.22642504875777197,0.922077922077922,0.3801805910009604,0.8518518518518519
28,0.19895449494484996,0.9277922077922078,0.3868809426919772,0.854320987654321
29,0.17319618834213155,0.944935064935065,0.39019460345690066,0.8518518518518519
30,0.1952436861933255,0.9402597402597402,0.39258104448135084,0.8469135802469135
31,0.1931215582690278,0.931948051948052,0.40582906340177244,0.8592592592592593
32,0.1799805712138043,0.9412987012987013,0.3919932163105561,0.8493827160493828
33,0.15756505645322996,0.9490909090909091,0.387927962323794,0.8518518518518519
34,0.13578550199993322,0.958961038961039,0.4107313664773336,0.8493827160493828
35,0.1306827733384781,0.9631168831168831,0.40677936747670174,0.8617283950617284
36,0.1439534273670345,0.9522077922077922,0.3857316469343809,0.8444444444444444
37,0.13750064733331321,0.9548051948051948,0.388975310497559,0.8518518518518519
38,0.1533218373956739,0.9553246753246754,0.3936702004418923,0.8444444444444444
39,0.12290383203596365,0.9631168831168831,0.41388312870493305,0.8518518518518519
40,0.14265291038595262,0.9584415584415584,0.3918197756776443,0.8444444444444444
41,0.12559463895979475,0.957922077922078,0.38892194686027676,0.8469135802469135
42,0.11755035518378508,0.9651948051948052,0.38039745275790876,0.8469135802469135
43,0.13204518693392395,0.9516883116883117,0.3854717341466592,0.8493827160493828
44,0.11753551692503397,0.9641558441558442,0.3854370756218067,0.854320987654321
45,0.14770499232118248,0.958961038961039,0.38814279379752964,0.854320987654321
46,0.11305460620854722,0.9688311688311688,0.396682082890318,0.8493827160493828
47,0.11070951373606432,0.9672727272727273,0.3823232091963291,0.8592592592592593
48,0.13028492738843941,0.9553246753246754,0.3801090092613147,0.8444444444444444
49,0.11299937578742622,0.9657142857142857,0.38428543966550094,0.8518518518518519
50,0.11213022369708193,0.9662337662337662,0.39638376465210545,0.8518518518518519
